hr,alt_name,ra_ysb,dec_ysb,vmag,bv_color,parallax_ysb,ra_simbad,dec_simbad,parallax_simbad,iau_name,origin,note,source,constellation_common_name,constellation_alt_name,asterism
HR8711,77    Aqr,343.6896,-16.2719,5.56,1.14,0.019,343.68945788066,-15.728042718629998,24.1373,,,,,Aquarius,Aqr,
HR8712,,343.5292,40.3769,5.81,1.13,,343.52909491785994,40.37687034487,10.5059,,,,,,,
HR8713,,343.8121,-36.3886,6.4,1.31,,343.81210524632,-35.6114242807,4.7611,,,,,,,
HR8714,,343.6487,16.9417,6.12,1.77,,343.64844673331,16.9418350071,2.1405,,,,,,,
HR8715,1    Psc,343.7479,1.0647,6.11,0.2,,343.74785584462995,1.06490266865,9.071,,,,,Pisces,Psc,
HR8716,,343.7958,-4.9878,5.72,0.88,0.012,343.79567347152,-3.01209746131,11.2152,,,,,,,
HR8717,50Rho Peg,343.8071,8.8158,4.9,0.0,0.006,343.80695367221,8.81618146013,11.1664,,,,,Pegasus,Peg,
HR8718,,343.7608,37.0769,5.91,0.42,,343.76103043556,37.07682835541,23.4306,,,,,,,
HR8719,,343.9642,-31.6331,6.1,1.36,,343.96471374363,-30.36676568276,1.9085,,,,,,,
HR872,Nu  Hyi,42.6188,-75.0669,4.75,1.33,0.011,42.61858164667,-74.93305174026,9.457,,,,,Hydrus,Hyi,
HR8720,23Del PsA,343.9871,-32.5397,4.21,0.97,0.021,343.98708414699,-31.460376063189997,19.1618,,,,,Piscis Austrinus,PsA,
HR8721,,344.1,-31.5656,6.48,1.1,0.13,344.10021898538247,-30.434435948675834,131.5525,,,,,,,
HR8722,Tau3Gru,344.1992,-47.9692,5.7,0.22,,344.19916791337,-46.030779596689996,12.7125,,,,,Grus,Gru,
HR8723,,343.9354,36.3517,5.74,-0.05,,343.93544969624,36.35139583944,4.5694,,,,,,,
HR8724,,344.2146,11.8483,6.51,0.18,0.008,344.21445231999996,11.848336530277779,10.12,,,,,,,
HR8725,16    Lac,344.0983,41.6039,5.59,-0.14,,344.09845803464,41.6038745779,2.2387,,,,,Lacerta,Lac,
HR8726,,344.1083,49.7336,4.95,1.78,-0.001,344.10832662542003,49.73354408009,1.4018,,,,,,,
HR8727,,344.3217,-4.81,6.31,0.94,,344.32164318895,-3.1899053868,7.5687,,,,,,,
HR8728,24Alp PsA,344.4129,-29.6222,1.16,0.09,0.149,344.41269270833334,-28.37776297222222,129.81,Fomalhaut,2019 IAU100 NameExoWorlds,"The name is originally from Arabic: فم الحوت fum al-ḥawt ('mouth of the fish'). In Persian astrology, this star was called ""Haftorang, Watcher of the South"", one of the royal stars.",https://www.nameexoworlds.iau.org/2019approved-names,Piscis Austrinus,PsA,
HR8729,51    Peg,344.3662,20.7689,5.49,0.67,0.074,344.36658535524003,20.768832511139998,64.4048,Helvetios,2015 NameExoWorlds,"Helvetios is the Latin for ""the Helvetian"" and refers to the Celtic tribe that lived in Switzerland during the Middle Ages.",https://www.nameexoworlds.iau.org/2015edition,Pegasus,Peg,
HR873,21    Per,44.3221,31.9342,5.11,-0.01,0.003,44.32200717365,31.93422041616,9.3448,,,,,Perseus,Per,
HR8730,,344.3867,3.8103,6.28,1.12,,344.38668471409,3.8102421397099997,8.0969,,,,,,,
HR8731,,344.2687,48.6842,5.43,-0.09,,344.26875859130996,48.684068228799994,3.48,,,,,,,
HR8732,,344.6458,-35.5231,6.13,0.58,,344.6458617436,-34.47677096974,14.4047,,,,,,,
HR8733,,344.4196,39.3089,6.18,-0.15,,344.4197408659,39.30877578894,2.2918,,,,,,,
HR8734,,344.5646,-2.3953,6.16,0.74,,344.56475374828,-1.60461576812,49.7846,,,,,,,
HR8735,,344.5988,-1.4103,6.37,0.35,,344.59858674907997,-0.58979298045,10.731,,,,,,,
HR8736,,342.7592,85.3736,5.9,1.32,,342.7627612837,85.37373481022,7.5731,,,,,,,
HR8737,,344.6462,9.3569,6.43,0.64,0.035,344.64616882416664,9.356854711944445,30.71,,,,,,,
HR8738,,344.6775,7.3397,6.33,0.06,,344.67760369608,7.3400794264,9.8269,,,,,,,
HR8739,52    Peg,344.7992,11.7289,5.75,0.32,0.014,344.799224625,11.728843083333333,10.6,,,,,Pegasus,Peg,
HR874,3Eta Eri,44.1071,-8.8981,3.89,1.11,0.033,44.10687184660001,-7.101856527600001,24.2178,Azha,,,,Eridanus,Eri,
HR8740,,344.8992,-29.4622,5.51,0.25,,344.89899076428003,-28.537688151970002,10.4606,,,,,,,
HR8741,,344.8987,-13.0708,6.07,1.45,,344.89863462745,-12.92910265448,4.5825,,,,,,,
HR8742,2    Psc,344.8642,0.9628,5.43,0.98,,344.8643905964,0.96292450723,11.7463,,,,,Pisces,Psc,
HR8743,,345.0242,-25.1642,5.65,1.25,,345.02412186586,-24.83582004638,4.9852,,,,,,,
HR8744,,344.7929,52.6544,6.29,1.42,,344.79308691998,52.65453067446,4.4551,,,,,,,
HR8745,,344.7875,59.8147,6.43,0.03,,344.78751976145,59.81465220051,2.3854,,,,,,,
HR8746,,345.1025,-25.6267,6.29,1.13,,345.10266792304,-24.37315234963,8.5369,,,,,,,
HR8747,Zet Gru,345.22,-52.7542,4.12,0.98,0.039,345.22003148243,-51.24588914212,19.9108,,,,,Grus,Gru,
HR8748,,343.6033,84.3461,4.71,1.43,0.001,343.60404479826,84.34617533776,8.7418,,,,,,,
HR8749,,345.2812,-50.95,5.68,1.42,,345.28157700515,-49.04997159043,6.8342,,,,,,,
HR875,,44.1558,-3.7122,5.17,0.08,0.026,44.155933908550004,-2.28767807373,15.558,,,,,,,
HR8750,3    Psc,345.1579,0.1858,6.21,0.89,,345.15794575566,0.185863813,4.7814,,,,,Pisces,Psc,
HR8751,,345.1787,3.0117,5.83,1.34,,345.17875151098,3.01180413413,7.3335,,,,,,,
HR8752,,345.0212,56.9453,5.0,1.42,0.002,345.02125509106,56.945375243419996,0.2507,,,,,,,
HR8753,,345.1771,31.0831,6.6,-0.04,,345.17672723158,31.08296233529,5.7015,,,,,,,
HR8754,,345.3308,-28.8536,5.55,1.35,,345.33077268434,-27.146038754259997,6.2696,,,,,,,
HR8755,,345.1433,45.375,6.5,,,345.14330527145,45.37480592102,1.7835,,,,,,,
HR8756,,345.3458,-22.7908,6.28,0.13,,345.34601921033,-21.209105948269997,7.7443,,,,,,,
HR8757,81    Aqr,345.3483,-7.0611,6.21,1.41,,345.34850651057997,-6.93884650017,7.1317,,,,,Aquarius,Aqr,
HR8758,,345.2279,38.7081,6.54,-0.11,,345.22811894079996,38.70784406264,2.6862,,,,,,,
HR8759,,345.3821,-4.7114,5.94,1.0,,345.38212141642003,-3.2885406863899997,3.0971,,,,,,,
HR876,,44.5096,38.615,6.04,1.41,,44.509697892889996,38.61492637325,4.0301,,,,,,,
HR8760,,345.6417,-36.4208,6.47,0.94,0.003,345.6420840416667,-35.57911886111111,7.92,,,,,,,
HR8761,,345.3779,57.1056,6.2,1.5,,345.37797693015995,57.10546040645,2.3462,,,,,,,
HR8762,1Omi And,345.4804,42.3261,3.62,-0.09,0.015,345.4802691375,42.32598149527778,4.75,,,,,Andromeda,And,
HR8763,82    Aqr,345.6358,-6.5742,6.15,1.58,,345.63565282162006,-5.42598843995,3.3883,,,,,Aquarius,Aqr,
HR8764,,345.6846,-20.8706,5.97,0.94,,345.68437711164,-19.12928825069,13.6014,,,,,,,
HR8765,,345.6379,31.7806,6.57,0.35,,345.6390639317901,31.78159799765,8.8734,,,,,,,
HR8766,2    And,345.6512,42.7578,5.1,0.09,0.034,345.6515906666667,42.75779522222222,7.74,,,,,Andromeda,And,
HR8767,Pi  PsA,345.8742,-34.7494,5.11,0.29,0.052,345.87423107535005,-33.25058457547,34.3871,,,,,Piscis Austrinus,PsA,
HR8768,,345.6883,44.0589,6.39,0.0,,345.68811608800377,44.058749565656385,2.1847,,,,,,,
HR8769,,346.2175,-68.8203,5.52,0.36,,346.2175839207,-67.17977429921001,18.6455,,,,,,,
HR877,,44.2692,4.5011,6.11,1.69,,44.269055794959996,4.50102527551,3.0497,,,,,,,
HR8770,,345.6825,55.2364,6.5,-0.08,,345.68290260585,55.23638263044,4.9004,,,,,,,
HR8771,,345.9979,-41.4783,5.79,1.08,,345.99849532198,-40.521105318669996,10.5079,,,,,,,
HR8772,,345.9887,-4.7953,6.68,0.58,,345.9886389981271,-3.2051385898861113,32.82,,,,,,,
HR8773,4Bet Psc,345.9692,3.82,4.53,-0.12,,345.96922288375,3.8200461702777777,7.99,Fumalsamakah,,,,Pisces,Psc,
HR8774,Kap Gru,346.165,-53.965,5.37,1.45,0.012,346.16511529572,-52.03509785444,7.9636,,,,,Grus,Gru,
HR8775,53Bet Peg,345.9438,28.0828,2.42,1.67,0.022,345.94357275000004,28.08278711111111,16.64,Scheat,,,,Pegasus,Peg,
HR8776,,346.0042,6.6167,6.41,0.39,,346.00324786656995,6.61634080318,12.3319,,,,,,,
HR8777,,345.8488,60.4453,6.74,-0.02,,345.84880521663,60.44540624271,1.9833,,,,,,,
HR8778,,345.84,58.5647,6.43,0.9,,345.8391014778,58.56386497595,11.5243,,,,,,,
HR8779,,345.8871,67.2092,5.24,1.26,-0.002,345.88701037188997,67.20921066429,8.138,,,,,,,
HR878,47    Ari,44.5217,20.6686,5.8,0.41,0.03,44.521755445850005,20.6687339552,30.6153,,,,,Aries,Ari,
HR8780,3    And,346.0458,50.0522,4.65,1.06,0.004,346.04576120098,50.05209042358,17.2629,,,,,Andromeda,And,
HR8781,54Alp Peg,346.1904,15.2053,2.49,-0.04,0.038,346.19022270833335,15.205267138888889,24.46,Markab,,,,Pegasus,Peg,
HR8782,83    Aqr,346.2908,-7.6936,5.43,0.3,0.021,346.2907785,-6.306198527777777,15.57,,,,,Aquarius,Aqr,
HR8783,,346.3033,-17.0792,6.14,1.37,,346.30355659707,-16.92075565537,5.2458,,,,,,,
HR8784,,346.2762,16.5631,6.44,0.83,0.025,346.27621541915,16.56284277312,25.9384,,,,,,,
HR8785,,346.3233,1.3069,6.39,0.94,,346.32347108324,1.30712681701,8.5375,,,,,,,
HR8786,,347.0988,-79.4808,6.12,0.14,,347.09933517817,-78.51931254928999,13.1893,,,,,,,
HR8787,The Gru,346.72,-43.5206,4.28,0.42,0.017,346.71971025000005,-42.47964286111111,24.73,,,,,Grus,Gru,
HR8788,,346.5758,18.5175,6.13,0.44,0.016,346.57558721764,18.51776562752,24.0162,,,,,,,
HR8789,86    Aqr,346.6704,-23.7431,4.47,0.9,0.028,346.6701988318,-22.25700998073,17.2892,,,,,Aquarius,Aqr,
HR879,22Pi  Per,44.6904,39.6628,4.7,0.06,0.009,44.69029234138,39.6627265502,10.4437,,,,,Perseus,Per,
HR8790,Ups Gru,346.7233,-38.8922,5.61,0.01,,346.72344216391,-37.10770929427,11.2249,,,,,Grus,Gru,
HR8791,,346.7896,-49.6067,6.33,1.45,,346.78933520610997,-48.39386678328,3.6329,,,,,,,
HR8792,,346.6329,19.9108,6.3,0.49,,346.6328554356601,19.91085339522,34.0772,,,,,,,
HR8793,,346.8112,-50.6864,5.83,0.48,,346.81155983797004,-49.31331511234001,24.3269,,,,,,,
HR8794,,347.1487,-73.5864,6.15,1.42,,347.14831587968,-72.41388179366001,4.1965,,,,,,,
HR8795,55    Peg,346.7513,9.4094,4.52,1.57,0.016,346.75108638868,9.409492728610001,9.9197,,,,,Pegasus,Peg,
HR8796,56    Peg,346.7783,25.4683,4.76,1.34,0.006,346.7780911960067,25.468270516988333,5.1778,,,,,Pegasus,Peg,
HR8797,1    Cas,346.6537,59.4197,4.85,-0.03,,346.65340773208334,59.41975991611111,2.89,,,,,Cassiopeia,Cas,
HR8798,,346.8654,32.8258,6.02,0.12,0.011,346.8655152044254,32.82534366434473,7.243,,,,,,,
HR8799,,346.8696,21.1342,5.99,0.26,,346.86964883731,21.13425299097,24.462,,,,,,,
HR88,9    Cet,5.7158,-12.2094,6.39,0.66,0.049,5.715785230647916,-11.790563910744723,46.8742,,,,,Cetus,Cet,
HR880,,43.5871,-64.4356,6.56,1.39,,43.58664602825,-63.56441967472,3.9827,,,,,,,
HR8800,,346.8254,46.0681,6.66,-0.05,,346.82499713304,46.06814655645,1.9256,,,,,,,
HR8801,,346.7921,52.8164,6.11,1.05,,346.79189559128,52.81660019135,8.475,,,,,,,
HR8802,,347.0875,-28.8233,5.6,0.88,,347.08774462099,-27.1762991592,11.8963,,,,,,,
HR8803,,346.7933,59.7275,6.4,-0.01,,346.79355075935,59.727393771630005,2.1417,,,,,,,
HR8804,4    And,346.9138,46.3872,5.33,1.41,,346.91361334227,46.38723060745,9.155,,,,,Andromeda,And,
HR8805,5    And,346.9392,49.2958,5.7,0.44,0.021,346.93909812549003,49.29577512404,29.0956,,,,,Andromeda,And,
HR8806,,347.0512,44.5617,6.56,0.17,,347.05173562567995,44.56184838094,5.072,,,,,,,
HR8807,5    Psc,347.1704,2.1278,5.4,0.91,,347.17045638654207,2.1278766203036112,13.6884,,,,,Pisces,Psc,
HR8808,,346.9488,63.6333,6.26,-0.02,0.006,346.94894415541665,63.63346487416667,2.44,,,,,,,
HR8809,,347.5487,-66.8575,6.47,0.95,,347.55139826269004,-65.14235571339,15.7547,,,,,,,
HR881,,46.5325,79.4186,5.49,1.57,0.008,46.53266889575,79.41853528542,4.247,,,,,,,
HR8810,,348.05,-80.9128,6.41,1.5,,348.05222133167,-79.08730283324999,4.7085,,,,,,,
HR8811,,346.9883,64.2225,6.21,1.1,,346.98835513250003,64.2225228555,3.1396,,,,,,,
HR8812,88    Aqr,347.3617,-21.1725,3.66,1.22,0.01,347.36165018724955,-20.827584794991942,12.671,,,,,Aquarius,Aqr,
HR8813,,347.4358,-28.0886,5.87,1.31,,347.43595977357,-27.91143059306,5.1364,,,,,,,
HR8814,,347.4887,-42.8606,5.81,0.48,0.042,347.4889458200733,-41.13875811139555,28.9182,,,,,,,
HR8815,57    Peg,347.3813,8.6772,5.12,1.47,0.007,347.3810724270833,8.677156564999999,4.17,,,,,Pegasus,Peg,
HR8816,,347.4567,-14.5106,6.42,0.01,,347.45645741663,-13.48944481486,9.6689,,,,,,,
HR8817,89    Aqr,347.4783,-22.4575,4.69,0.65,0.04,347.47873899125,-21.54238355972222,6.47,,,,,Aquarius,Aqr,
HR8818,,347.5408,-40.5917,5.83,1.62,,347.54056417230004,-39.40845354575,5.1432,,,,,,,
HR8819,33Pi  Cep,346.9746,75.3875,4.41,0.8,0.006,346.9743907083334,75.3874986388889,13.22,,,,,Cepheus,Cep,
HR882,24    Per,44.7654,35.1831,4.93,1.23,,44.76532017726,35.18313089809,9.0501,,,,,Perseus,Per,
HR8820,Iot Gru,347.59,-45.2467,3.9,1.02,0.03,347.58970110420546,-44.753290531046666,15.8566,,,,,Grus,Gru,
HR8821,58    Peg,347.5063,9.8219,5.39,-0.08,,347.50608759852,9.8220824555,4.9594,,,,,Pegasus,Peg,
HR8822,2    Cas,347.4337,59.3331,5.7,0.33,,347.43391208616,59.332690849760006,1.19,,,,,Cassiopeia,Cas,
HR8823,,347.6942,-29.525,6.51,0.27,,347.69414262352007,-28.47485544732,8.5512,,,,,,,
HR8824,,347.6775,17.5944,5.71,1.34,,347.67765448654006,17.59437306461,6.6983,,,,,,,
HR8825,6    And,347.6133,43.5442,5.94,0.44,0.023,347.61350499924004,43.54403723212,35.5518,,,,,Andromeda,And,
HR8826,59    Peg,347.9342,8.72,5.16,0.13,0.029,347.93412587753,8.72011625114,13.4598,,,,,Pegasus,Peg,
HR8827,60    Peg,347.955,26.8472,6.17,0.94,0.026,347.95495637656,26.84732151023,13.4403,,,,,Pegasus,Peg,
HR8828,,348.3125,-49.6189,6.8,0.92,,348.31378190011,-48.38139879189,5.5518,,,,,,,
HR8829,,348.5275,-62.7,6.12,0.79,0.032,348.5274487987942,-61.29999775672555,34.25,,,,,,,
HR883,4    Eri,44.3488,-23.8619,5.45,0.23,0.029,44.34902727981,-22.137834428389997,20.5406,,,,,Eridanus,Eri,
HR8830,7    And,348.1375,49.4064,4.52,0.29,0.051,348.1375146341425,49.40620720203916,40.294,,,,,Andromeda,And,
HR8831,,348.2667,29.4417,6.35,0.93,,348.26660817629,29.44152622239,8.551,,,,,,,
HR8832,,348.3208,57.1683,5.56,1.01,0.152,348.3207290015033,57.16835661767194,152.864,,,,,,,
HR8833,,348.3604,11.065,5.82,1.01,,348.36043500586,11.065004302390001,9.4433,,,,,,,
HR8834,90Phi Aqr,348.5808,-6.0489,4.22,1.56,0.01,348.58065933508004,-5.95099357533,14.3482,,,,,Aquarius,Aqr,
HR8835,,348.7442,-41.1056,5.77,1.18,,348.74424947787,-40.89460544013,13.9939,,,,,,,
HR8836,,348.6675,-10.6886,6.12,1.49,,348.66738606374,-9.31128031236,4.6192,,,,,,,
HR8837,,348.5596,50.6178,6.31,,,348.55992451864,50.6178949101,8.511,,,,,,,
HR8838,,348.5904,29.7717,6.41,0.45,,348.59048653012,29.77183091887,9.6075,,,,,,,
HR8839,,348.6521,24.1031,6.36,,,348.65204785405,24.102896611050003,6.7263,,,,,,,
HR884,,44.3046,-29.8553,6.29,0.47,,44.30375680331,-28.14472442049,6.3142,,,,,,,
HR8840,,348.8929,-3.4964,5.55,0.06,,348.89273927162,-2.50362159243,13.435,,,,,,,
HR8841,91Psi1Aqr,348.9729,-9.0878,4.21,1.11,0.049,348.97289187323753,-8.912265287763056,22.0924,,,,,Aquarius,Aqr,
HR8842,61    Peg,348.9429,28.2478,6.49,0.85,,348.94287864761003,28.247897601010003,3.2424,,,,,Pegasus,Peg,
HR8843,,349.2404,-62.0011,5.66,0.51,,349.24036453177996,-61.99880220332,48.9174,,,,,,,
HR8844,,348.6554,74.2311,5.84,,,348.65460449861,74.23127154955,7.3176,,,,,,,
HR8845,,348.9912,24.7711,6.6,0.4,,348.99119799152,24.77094249017,22.4452,,,,,,,
HR8846,,349.1654,-44.4892,5.92,1.06,,349.16579562029995,-43.51083640586,10.1924,,,,,,,
HR8847,,349.2075,-41.1944,6.47,1.08,,349.20762462586,-40.80560631494,7.1459,,,,,,,
HR8848,Gam Tuc,349.3575,-58.2358,3.99,0.4,0.043,349.35731852264,-57.76429862384,44.0808,,,,,Tucana,Tuc,
HR8849,,349.7838,-79.4728,6.33,0.91,,349.78603928613,-78.52761832167,6.7897,,,,,,,
HR885,,44.9579,47.2208,5.47,0.89,-0.007,44.95745713875,47.22071310586,6.5326,,,,,,,
HR8850,92Chi Aqr,349.2121,-7.7267,5.06,1.6,0.009,349.21224650541666,-6.273499370555555,5.32,,,,,Aquarius,Aqr,
HR8851,,348.9075,70.8881,5.56,0.24,,348.90724714759,70.88808179212,8.7121,,,,,,,
HR8852,6Gam Psc,349.2913,3.2822,3.69,0.92,0.036,349.291404638535,3.2822904690047223,24.1958,,,,,Pisces,Psc,
HR8853,,349.1762,53.2136,5.54,0.52,0.036,349.1762648346,53.21347481835,48.5197,,,,,,,
HR8854,,349.1117,61.9631,6.53,0.23,,349.11271000643995,61.96294227488,0.6389,,,,,,,
HR8855,,349.5833,-67.4711,6.13,1.35,,349.58343025683,-66.5288224924,5.2826,,,,,,,
HR8856,,349.4167,-11.7131,6.34,0.05,,349.41701775030003,-10.287056906,7.9759,,,,,,,
HR8857,,349.3192,45.1642,6.43,1.07,,349.31947326638004,45.16416671535,11.8059,,,,,,,
HR8858,93Psi2Aqr,349.4758,-9.1825,4.39,-0.15,,349.4758905025,-8.817481243333335,8.12,,,,,Aquarius,Aqr,
HR8859,Phi Gru,349.5413,-40.8244,5.53,0.44,,349.54118352279,-39.175638035009996,29.1514,,,,,Grus,Gru,
HR886,,44.9162,41.0331,5.89,1.44,,44.91616092975,41.0329403655,4.5764,,,,,,,
HR8860,8    And,349.4362,49.0153,4.85,1.67,0.011,349.43603027376,49.01530081414,5.6963,,,,,Andromeda,And,
HR8861,,349.4838,45.4889,6.48,-0.03,,349.48338141197,45.48892204368,5.537,,,,,,,
HR8862,Tau Oct,352.0154,-87.4822,5.49,1.27,,352.01577299963,-86.51778706392,6.8009,,,,,Octans,Oct,
HR8863,Gam Scl,349.7058,-32.5319,4.41,1.13,0.043,349.70598999495627,-31.46797808304139,17.2909,,,,,Sculptor,Scl,
HR8864,9    And,349.5975,41.7736,6.02,,,349.59717596056004,41.7736678533,7.1328,,,,,Andromeda,And,
HR8865,95Psi3Aqr,349.7404,-9.6108,4.98,-0.02,0.012,349.74031942223,-8.38925128738,14.1132,,,,,Aquarius,Aqr,
HR8866,94    Aqr,349.7779,-13.4589,5.08,0.8,0.04,349.77799665901,-12.541159446,39.4019,,,,,Aquarius,Aqr,
HR8867,,349.3287,75.2992,6.38,0.03,,349.32874269799004,75.29902627282,6.207,,,,,,,
HR8868,96    Aqr,349.85,-5.1244,5.55,0.39,,349.84990493944,-4.875649446250001,29.0838,,,,,Aquarius,Aqr,
HR8869,,349.8504,-18.0753,5.93,1.52,,349.85044395939997,-17.92462617275,2.7537,,,,,,,
HR887,48Eps Ari,44.8029,21.3403,4.63,0.04,0.005,44.80282615833333,21.340072783333333,0.0,,,,,,,
HR8870,,349.76,45.1372,6.5,,,349.76005389444003,45.13674929687,7.3447,,,,,,,
HR8871,,349.93,-33.7081,6.37,1.3,,349.92978483246003,-32.29194763025,5.4677,,,,,,,
HR8872,34Omi Cep,349.6562,68.1117,4.75,0.84,0.024,349.6562162083333,68.11144272222222,16.06,,,,,Cepheus,Cep,
HR8873,,349.8642,34.7933,6.32,-0.08,,349.86422461242,34.79318248664,3.3875,,,,,,,
HR8874,11    And,349.8742,48.6253,5.44,1.03,0.016,349.87419891743,48.62532307964,11.3828,,,,,Andromeda,And,
HR8875,,349.9233,48.3808,6.32,1.12,-0.001,349.92314663519,48.38093619247,8.1471,,,,,,,
HR8876,10    And,349.9683,42.0781,5.79,1.48,,349.96843909617,42.07806989614,6.8444,,,,,Andromeda,And,
HR8877,,350.2083,-50.3067,6.05,0.42,,350.2090802083333,-49.69343911111111,11.6,,,,,,,
HR8878,7    Psc,350.0858,5.3814,5.05,1.2,0.002,350.0857626938,5.381307885449999,9.0926,,,,,Pisces,Psc,
HR8879,,350.1704,-5.9081,6.17,1.07,,350.17036209991,-4.09203050024,8.2434,,,,,,,
HR888,48Eps Ari,44.8029,21.3403,4.63,0.04,0.005,44.80302418005,21.34042738261,9.0296,,,,,Aries,Ari,
HR8880,62Tau Peg,350.1592,23.7403,4.6,0.17,0.037,350.15935928821995,23.74035506446,20.7145,Salm,,,,Pegasus,Peg,
HR8881,,350.0596,61.97,6.45,,,350.05991478113,61.97012797538,3.0137,,,,,,,
HR8882,63    Peg,350.2067,30.415,5.59,1.5,,350.20649330029994,30.41492462957,6.6356,,,,,Pegasus,Peg,
HR8883,,350.3146,-26.9867,5.64,0.82,,350.31457898901004,-25.01323181663,9.8619,,,,,,,
HR8884,,350.1833,44.1164,6.13,0.17,,350.18374353174994,44.11616658613,13.7783,,,,,,,
HR8885,12    And,350.2221,38.1822,5.77,0.46,,350.22193171789996,38.18232418822,23.7806,,,,,Andromeda,And,
HR8886,,350.1442,62.2131,6.39,1.61,,350.14389913852995,62.213264267140005,1.3555,,,,,,,
HR8887,64    Peg,350.4788,31.8125,5.32,-0.11,0.001,350.47889797062004,31.81246548699,4.7612,,,,,Pegasus,Peg,
HR8888,,350.4925,26.6089,6.62,0.37,,350.49271313455006,26.60890902666,14.4243,,,,,,,
HR8889,,350.7371,-60.0558,6.09,1.6,,350.73655369037,-59.944159734850004,3.3945,,,,,,,
HR889,6    Eri,44.5238,-23.6061,5.84,1.33,,44.52388741507,-22.393989572069998,5.0201,,,,,Eridanus,Eri,
HR8890,97    Aqr,350.6633,-15.0392,5.2,0.2,0.022,350.66321304166667,-14.960659861111111,15.3,,,,,Aquarius,Aqr,
HR8891,65    Peg,350.6688,20.8286,6.29,-0.04,,350.66880017786,20.82871443178,4.645,,,,,Pegasus,Peg,
HR8892,98    Aqr,350.7425,-20.1006,3.97,1.1,0.036,350.7426076279984,-19.899417911146944,19.8558,,,,,Aquarius,Aqr,
HR8893,66    Peg,350.7692,12.3139,5.08,1.31,-0.001,350.76903247777994,12.313910102480001,9.5158,,,,,Pegasus,Peg,
HR8894,,350.6354,60.1336,5.56,1.68,,350.63555313969,60.13348671264,2.1569,,,,,,,
HR8895,,350.9763,-53.8083,6.15,0.26,,350.97717216087,-52.19126013755,7.9856,,,,,,,
HR8896,,350.9392,-43.1244,6.1,1.46,,350.93926349804997,-42.87557318572,3.7016,,,,,,,
HR8897,,350.8829,0.2914,6.31,1.61,,350.88310506956,0.29132774891,3.1816,,,,,,,
HR8898,,351.0546,-51.8914,5.75,1.59,,351.05525322647,-50.10882665696,4.8124,,,,,,,
HR8899,,350.9479,32.5314,6.69,0.45,0.012,350.94808590554,32.53130614387,15.0601,,,,,,,
HR89,,5.8025,-31.0361,6.55,0.0,,5.80253883192,-30.964228094579997,5.6578,,,,,,,
HR890,,45.2175,52.3517,5.28,-0.05,,45.21754594346,52.35173558953,6.6753,,,,,,,
HR8900,,351.0325,-18.6875,6.19,1.02,,351.03272016408,-17.31200280027,8.5632,,,,,,,
HR8901,,351.3308,-56.8492,5.59,1.07,,351.33110321091,-55.15101623831,10.5993,,,,,,,
HR8902,,351.1458,41.1128,6.72,0.06,,351.14545484225,41.112904594410004,2.4623,,,,,,,
HR8903,67    Peg,351.2117,32.385,5.57,-0.11,0.004,351.21180213701,32.38488065768,7.0862,,,,,Pegasus,Peg,
HR8904,4    Cas,351.2096,62.2828,4.98,1.68,0.007,351.20942656125,62.282808154166666,4.15,,,,,Cassiopeia,Cas,
HR8905,68Ups Peg,351.345,23.4042,4.4,0.61,0.036,351.34492863566044,23.40410081022639,18.7061,Alkarab,,,,Pegasus,Peg,
HR8906,99    Aqr,351.5117,-20.6419,4.39,1.47,0.007,351.51160776192586,-19.35798201342,10.5874,,,,,Aquarius,Aqr,
HR8907,Omi Gru,351.6525,-52.7217,5.52,0.4,,351.6523374979,-51.27842236259,31.4197,,,,,Grus,Gru,
HR8908,,351.78,-66.5811,6.45,1.47,,351.78093049383,-65.41910216410001,2.9698,,,,,,,
HR8909,,351.8125,-58.4761,5.63,0.98,,351.81246972213,-57.52389143147,10.2802,,,,,,,
HR891,,45.2225,52.3522,6.74,0.0,,45.22298590891,52.352028605790004,6.677,,,,,,,
HR8910,,351.7879,-50.1572,6.2,-0.08,,351.78795456047,-49.84275588855,6.8237,,,,,,,
HR8911,8Kap Psc,351.7333,1.2556,4.94,0.03,0.04,351.73314946744,1.25560497589,20.3154,,,,,Pisces,Psc,
HR8912,9    Psc,351.8117,1.1225,6.25,1.02,,351.81163753578,1.12260704198,7.6226,,,,,Pisces,Psc,
HR8913,13    And,351.7808,42.9119,5.75,0.0,,351.78083381974,42.91200990904,10.3618,,,,,Andromeda,And,
HR8914,,352.0029,-35.5444,6.32,1.2,,352.00288871635996,-34.45551824655,6.1158,,,,,,,
HR8915,69    Peg,351.9183,25.1672,5.98,-0.06,,351.9182764449,25.16727929745,8.5728,,,,,Pegasus,Peg,
HR8916,10The Psc,351.9921,6.3789,4.28,1.07,0.016,351.9920611016038,6.378992306441944,19.2434,,,,,Pisces,Psc,
HR8917,,352.0217,-11.4497,6.37,0.9,,352.02164664292997,-10.550244566689999,7.6607,,,,,,,
HR8918,,351.8192,70.3597,5.6,0.19,0.023,351.81928924037,70.35978252816,15.3891,,,,,,,
HR8919,,352.2542,-63.1108,5.68,-0.17,,352.25408981369003,-62.88934455708,8.4057,,,,,,,
HR892,,44.675,-2.7825,5.23,0.0,0.016,44.67531458481,-1.2171029305,8.9425,,,,,,,
HR8920,,352.2533,-44.4978,6.43,1.18,,352.25344433844003,-43.50193174527,5.7692,,,,,,,
